id,pps_actual_20,pps_anterior_20,asistencia_teorico_pct,asistencia_laboratorio_pct,asistencia_total_pct,autoeficacia_academica,entregas_tarea_puntual,horas_de_estudio_semana,indice_procrastinacion,alimentacion,actividad_fisica,horas_pantalla_no_academica,horas_sueno,habitos_vida,puntualidad_pago,ingresos_mensual,deuda_academica,tipo_financiamiento,costo_servicio_mensual,indice_financiero,horas_deporte,horas_cultura,horas_extracurriculares,horas_trabajo_semana,estres,apoyo_social,rendimiento,riesgo_de_desercion,bienestar_estudiantil
261,Inicio,Inicio,Media,Alta,Media,Baja,Critico,Insuficiente,Constante,Adecuada,Baja,Alto,Deficiente,Deficiente,Impuntual,Muy_Bajo,Sin_deuda,Credito,Bajo,Riesgo_moderado,Ocasional,Constante,Media,Parcial_baja,Bajo,Excelente,Inicio,Bajo,Excelente
262,Inicio,Inicio,Alta,Media,Media,Media,Consistente,Limitado,Constante,Moderada,Baja,Bajo,Regular,Bueno,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Ocasional,Nula,Baja,Ninguna,Moderado,Moderado,En_proceso,Medio,Regular
263,Inicio,Inicio,Baja,Excelente,Media,Alta,Consistente,Insuficiente,Frecuente,Inadecuada,Baja,Bajo,Regular,Regular,Impuntual,Medio,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Estable,Ocasional,Ocasional,Baja,Ninguna,Muy_alto,Excelente,En_proceso,Bajo,Critico
264,Destacado,Previsto,Excelente,Excelente,Excelente,Alta,Moderado,Intensivo,Minimo,Adecuada,Constante,Alto,Excesivo,Regular,Puntual,Bajo,Sin_deuda,Beca_Total,Bajo,Estable,Constante,Ocasional,Media,Ninguna,Alto,Bueno,Destacado,Bajo,Regular
265,En_proceso,Inicio,Media,Alta,Media,Baja,Consistente,Insuficiente,Frecuente,Moderada,Frecuente,Alto,Deficiente,Deficiente,Puntual,Muy_Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Frecuente,Nula,Baja,Ninguna,Bajo,Bueno,En_proceso,Bajo,Regular
266,Previsto,Destacado,Excelente,Excelente,Excelente,Excelente,Moderado,Adecuado,Ocasional,Inadecuada,Constante,Bajo,Excesivo,Regular,Puntual,Alto,Con_deuda,Beca_Total,Bajo,Sostenible,Constante,Nula,Media,Parcial_alta,Moderado,Bueno,Destacado,Bajo,Regular
267,Inicio,Inicio,Excelente,Alta,Excelente,Baja,Critico,Insuficiente,Constante,Inadecuada,Nula,Moderado,Excesivo,Deficiente,Puntual,Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Nula,Nula,Baja,Parcial_baja,Moderado,Insuficiente,Inicio,Medio,Critico
268,En_proceso,En_proceso,Excelente,Alta,Excelente,Baja,Consistente,Limitado,Frecuente,Adecuada,Constante,Moderado,Deficiente,Regular,Puntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Constante,Frecuente,Alta,Parcial_baja,Muy_alto,Moderado,En_proceso,Medio,Critico
269,Previsto,Previsto,Alta,Media,Media,Alta,Ejemplar,Intensivo,Ocasional,Inadecuada,Nula,Moderado,Regular,Deficiente,Impuntual,Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Riesgo_moderado,Nula,Ocasional,Baja,Tiempo_completo,Alto,Insuficiente,Destacado,Medio,Critico
270,Inicio,Inicio,Alta,Baja,Baja,Media,Moderado,Insuficiente,Constante,Adecuada,Constante,Alto,Excesivo,Regular,Puntual,Medio,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Constante,Nula,Media,Parcial_alta,Bajo,Bueno,Inicio,Bajo,Excelente
271,Destacado,Destacado,Alta,Baja,Baja,Excelente,Ejemplar,Intensivo,Minimo,Inadecuada,Baja,Bajo,Excesivo,Regular,Impuntual,Muy_Bajo,Con_deuda,Credito,Bajo,Vulnerable,Ocasional,Nula,Baja,Tiempo_completo,Moderado,Moderado,Destacado,Bajo,Critico
272,En_proceso,Inicio,Alta,Baja,Baja,Media,Consistente,Insuficiente,Constante,Adecuada,Baja,Bajo,Regular,Excelente,Puntual,Bajo,Sin_deuda,Beca_Total,Muy_Bajo,Estable,Ocasional,Constante,Media,Ninguna,Bajo,Excelente,En_proceso,Bajo,Excelente
273,Previsto,Previsto,Alta,Alta,Alta,Alta,Ejemplar,Adecuado,Ocasional,Moderada,Frecuente,Alto,Regular,Deficiente,Puntual,Medio,Sin_deuda,Pago_Directo,Bajo,Sostenible,Frecuente,Constante,Alta,Parcial_baja,Moderado,Insuficiente,Destacado,Medio,Critico
274,Previsto,Previsto,Excelente,Media,Alta,Baja,Ejemplar,Adecuado,Ocasional,Moderada,Constante,Moderado,Adecuado,Bueno,Puntual,Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Constante,Frecuente,Alta,Parcial_alta,Alto,Insuficiente,Previsto,Medio,Regular
275,Destacado,Destacado,Excelente,Media,Alta,Excelente,Ejemplar,Intensivo,Minimo,Adecuada,Nula,Moderado,Adecuado,Excelente,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Nula,Ocasional,Baja,Ninguna,Alto,Moderado,Destacado,Bajo,Regular
276,En_proceso,En_proceso,Excelente,Excelente,Excelente,Excelente,Ejemplar,Adecuado,Ocasional,Moderada,Baja,Moderado,Regular,Regular,Impuntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Riesgo_moderado,Ocasional,Constante,Media,Ninguna,Muy_alto,Excelente,Destacado,Bajo,Regular
277,Previsto,Previsto,Excelente,Media,Alta,Alta,Ejemplar,Adecuado,Minimo,Moderada,Constante,Alto,Adecuado,Regular,Puntual,Muy_Bajo,Con_deuda,Pago_Directo,Muy_Bajo,Vulnerable,Constante,Nula,Media,Parcial_alta,Moderado,Bueno,Destacado,Bajo,Regular
278,Inicio,En_proceso,Baja,Media,Baja,Alta,Critico,Insuficiente,Ocasional,Inadecuada,Baja,Bajo,Deficiente,Deficiente,Puntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Ocasional,Nula,Baja,Parcial_alta,Bajo,Moderado,Inicio,Bajo,Critico
279,Inicio,En_proceso,Baja,Baja,Baja,Alta,Consistente,Insuficiente,Frecuente,Inadecuada,Nula,Moderado,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Credito,Bajo,Estable,Nula,Ocasional,Baja,Parcial_baja,Moderado,Bueno,Inicio,Bajo,Critico
280,Destacado,Destacado,Media,Baja,Baja,Excelente,Ejemplar,Intensivo,Minimo,Inadecuada,Baja,Moderado,Regular,Deficiente,Impuntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Riesgo_moderado,Ocasional,Nula,Baja,Parcial_baja,Bajo,Insuficiente,Destacado,Bajo,Critico
281,Inicio,Inicio,Alta,Excelente,Excelente,Excelente,Critico,Limitado,Constante,Adecuada,Baja,Alto,Regular,Regular,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Ocasional,Ocasional,Baja,Parcial_baja,Muy_alto,Excelente,En_proceso,Medio,Critico
282,Previsto,Previsto,Excelente,Alta,Excelente,Excelente,Consistente,Limitado,Ocasional,Inadecuada,Constante,Alto,Regular,Deficiente,Puntual,Medio,Con_deuda,Beca_Parcial,Bajo,Riesgo_moderado,Constante,Constante,Alta,Ninguna,Moderado,Bueno,Destacado,Bajo,Regular
283,Destacado,Destacado,Media,Excelente,Alta,Media,Critico,Intensivo,Frecuente,Inadecuada,Constante,Alto,Adecuado,Deficiente,Puntual,Alto,Sin_deuda,Pago_Directo,Bajo,Sostenible,Constante,Frecuente,Alta,Parcial_baja,Alto,Moderado,Previsto,Alto,Critico
284,En_proceso,En_proceso,Alta,Baja,Baja,Alta,Moderado,Limitado,Frecuente,Moderada,Frecuente,Bajo,Regular,Bueno,Puntual,Medio,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Frecuente,Ocasional,Media,Ninguna,Bajo,Bueno,En_proceso,Bajo,Excelente
285,Destacado,Destacado,Alta,Alta,Alta,Excelente,Ejemplar,Intensivo,Ocasional,Adecuada,Constante,Alto,Deficiente,Deficiente,Puntual,Medio,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Constante,Constante,Alta,Ninguna,Alto,Insuficiente,Destacado,Bajo,Critico
286,Previsto,Previsto,Baja,Media,Baja,Excelente,Consistente,Adecuado,Minimo,Adecuada,Baja,Bajo,Regular,Excelente,Impuntual,Muy_Bajo,Sin_deuda,Beca_Total,Bajo,Riesgo_moderado,Ocasional,Nula,Baja,Tiempo_completo,Muy_alto,Excelente,Previsto,Bajo,Regular
287,Previsto,Previsto,Alta,Baja,Baja,Baja,Moderado,Adecuado,Constante,Inadecuada,Nula,Moderado,Excesivo,Deficiente,Puntual,Alto,Sin_deuda,Credito,Bajo,Sostenible,Nula,Nula,Baja,Parcial_alta,Muy_alto,Insuficiente,En_proceso,Alto,Critico
288,Destacado,Destacado,Excelente,Baja,Media,Excelente,Ejemplar,Intensivo,Minimo,Inadecuada,Baja,Moderado,Regular,Deficiente,Puntual,Muy_Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Ocasional,Frecuente,Media,Parcial_alta,Bajo,Bueno,Destacado,Bajo,Regular
289,Inicio,Inicio,Baja,Baja,Baja,Baja,Critico,Insuficiente,Constante,Adecuada,Baja,Moderado,Regular,Bueno,Puntual,Alto,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Ocasional,Frecuente,Media,Parcial_baja,Moderado,Insuficiente,Inicio,Alto,Regular
290,En_proceso,En_proceso,Alta,Media,Media,Alta,Moderado,Limitado,Frecuente,Inadecuada,Nula,Moderado,Adecuado,Regular,Puntual,Alto,Sin_deuda,Credito,Muy_Bajo,Sostenible,Nula,Nula,Baja,Parcial_baja,Alto,Bueno,En_proceso,Medio,Critico
291,Previsto,Previsto,Alta,Baja,Baja,Media,Consistente,Limitado,Minimo,Adecuada,Constante,Alto,Excesivo,Regular,Puntual,Medio,Con_deuda,Beca_Total,Bajo,Riesgo_moderado,Constante,Ocasional,Media,Ninguna,Alto,Excelente,En_proceso,Bajo,Regular
292,Inicio,Inicio,Baja,Excelente,Media,Baja,Critico,Insuficiente,Constante,Adecuada,Constante,Alto,Deficiente,Deficiente,Impuntual,Alto,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Constante,Frecuente,Alta,Ninguna,Bajo,Bueno,Inicio,Medio,Excelente
293,Destacado,Destacado,Baja,Media,Baja,Excelente,Ejemplar,Adecuado,Minimo,Adecuada,Baja,Bajo,Adecuado,Excelente,Impuntual,Bajo,Con_deuda,Credito,Bajo,Vulnerable,Ocasional,Frecuente,Media,Ninguna,Bajo,Bueno,Destacado,Bajo,Excelente
294,Destacado,Destacado,Excelente,Baja,Media,Excelente,Ejemplar,Intensivo,Minimo,Inadecuada,Frecuente,Bajo,Adecuado,Bueno,Impuntual,Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Vulnerable,Frecuente,Frecuente,Media,Tiempo_completo,Bajo,Excelente,Destacado,Bajo,Excelente
295,En_proceso,En_proceso,Media,Baja,Baja,Media,Consistente,Limitado,Ocasional,Adecuada,Frecuente,Alto,Adecuado,Bueno,Impuntual,Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Frecuente,Ocasional,Media,Parcial_alta,Muy_alto,Insuficiente,En_proceso,Medio,Critico
296,En_proceso,Previsto,Baja,Alta,Baja,Media,Consistente,Limitado,Frecuente,Adecuada,Constante,Moderado,Deficiente,Regular,Puntual,Bajo,Con_deuda,Beca_Total,Bajo,Riesgo_moderado,Constante,Nula,Media,Parcial_alta,Muy_alto,Moderado,En_proceso,Alto,Critico
297,Previsto,Previsto,Baja,Baja,Baja,Media,Consistente,Intensivo,Frecuente,Moderada,Constante,Alto,Adecuado,Regular,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Riesgo_moderado,Constante,Ocasional,Media,Parcial_baja,Alto,Moderado,Previsto,Medio,Critico
298,En_proceso,Previsto,Alta,Excelente,Excelente,Alta,Moderado,Limitado,Ocasional,Moderada,Frecuente,Alto,Deficiente,Deficiente,Puntual,Medio,Sin_deuda,Beca_Total,Bajo,Sostenible,Frecuente,Nula,Baja,Tiempo_completo,Moderado,Excelente,Previsto,Medio,Regular
299,En_proceso,En_proceso,Alta,Excelente,Excelente,Media,Moderado,Adecuado,Constante,Inadecuada,Constante,Alto,Adecuado,Deficiente,Puntual,Alto,Sin_deuda,Credito,Bajo,Sostenible,Constante,Constante,Alta,Ninguna,Bajo,Moderado,Previsto,Medio,Regular
300,Previsto,Previsto,Alta,Baja,Baja,Media,Consistente,Limitado,Frecuente,Inadecuada,Frecuente,Bajo,Adecuado,Bueno,Puntual,Muy_Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Frecuente,Frecuente,Media,Parcial_baja,Muy_alto,Bueno,En_proceso,Medio,Regular
301,Previsto,Destacado,Baja,Media,Baja,Excelente,Ejemplar,Intensivo,Minimo,Moderada,Frecuente,Alto,Deficiente,Deficiente,Puntual,Medio,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Frecuente,Ocasional,Media,Parcial_baja,Moderado,Bueno,Destacado,Bajo,Regular
302,Previsto,Destacado,Excelente,Baja,Media,Baja,Critico,Adecuado,Constante,Moderada,Nula,Alto,Excesivo,Deficiente,Puntual,Alto,Sin_deuda,Pago_Directo,Bajo,Sostenible,Nula,Constante,Media,Tiempo_completo,Bajo,Insuficiente,En_proceso,Alto,Critico
303,Previsto,Previsto,Media,Alta,Media,Baja,Moderado,Intensivo,Frecuente,Moderada,Nula,Alto,Deficiente,Deficiente,Impuntual,Alto,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Sostenible,Nula,Frecuente,Baja,Tiempo_completo,Moderado,Insuficiente,En_proceso,Alto,Critico
304,Destacado,Destacado,Media,Media,Baja,Alta,Moderado,Intensivo,Frecuente,Moderada,Frecuente,Alto,Excesivo,Deficiente,Impuntual,Alto,Con_deuda,Credito,Bajo,Riesgo_moderado,Frecuente,Ocasional,Media,Ninguna,Bajo,Moderado,Previsto,Bajo,Regular
305,En_proceso,En_proceso,Media,Media,Baja,Baja,Moderado,Limitado,Ocasional,Moderada,Baja,Moderado,Regular,Regular,Impuntual,Bajo,Sin_deuda,Credito,Bajo,Riesgo_moderado,Ocasional,Constante,Media,Tiempo_completo,Moderado,Moderado,Inicio,Medio,Regular
306,Previsto,En_proceso,Media,Baja,Baja,Baja,Consistente,Limitado,Frecuente,Moderada,Nula,Alto,Deficiente,Deficiente,Puntual,Alto,Sin_deuda,Credito,Bajo,Sostenible,Nula,Constante,Media,Tiempo_completo,Alto,Moderado,En_proceso,Alto,Critico
307,Destacado,Destacado,Excelente,Alta,Excelente,Media,Moderado,Intensivo,Minimo,Adecuada,Frecuente,Alto,Deficiente,Deficiente,Puntual,Medio,Sin_deuda,Credito,Bajo,Estable,Frecuente,Frecuente,Media,Ninguna,Bajo,Insuficiente,Destacado,Bajo,Critico
308,Previsto,Previsto,Excelente,Media,Alta,Excelente,Consistente,Limitado,Frecuente,Inadecuada,Nula,Bajo,Excesivo,Regular,Puntual,Muy_Bajo,Sin_deuda,Beca_Total,Bajo,Estable,Nula,Nula,Baja,Parcial_baja,Bajo,Excelente,Previsto,Bajo,Excelente
309,Previsto,En_proceso,Media,Baja,Baja,Excelente,Consistente,Intensivo,Minimo,Moderada,Frecuente,Moderado,Deficiente,Deficiente,Puntual,Bajo,Con_deuda,Credito,Muy_Bajo,Vulnerable,Frecuente,Frecuente,Media,Parcial_baja,Alto,Excelente,Previsto,Bajo,Regular
310,Destacado,Destacado,Excelente,Alta,Excelente,Excelente,Consistente,Intensivo,Ocasional,Inadecuada,Frecuente,Bajo,Deficiente,Deficiente,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Frecuente,Frecuente,Media,Tiempo_completo,Bajo,Moderado,Destacado,Medio,Regular
311,En_proceso,Inicio,Excelente,Alta,Excelente,Media,Moderado,Adecuado,Constante,Moderada,Constante,Moderado,Regular,Regular,Puntual,Muy_Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Constante,Nula,Media,Ninguna,Bajo,Moderado,Previsto,Bajo,Regular
312,Destacado,Destacado,Excelente,Excelente,Excelente,Media,Moderado,Adecuado,Minimo,Adecuada,Baja,Alto,Adecuado,Bueno,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Ocasional,Nula,Baja,Tiempo_completo,Muy_alto,Insuficiente,Previsto,Alto,Critico
313,Destacado,Destacado,Baja,Baja,Baja,Excelente,Ejemplar,Intensivo,Minimo,Adecuada,Nula,Bajo,Adecuado,Excelente,Puntual,Medio,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Nula,Constante,Media,Parcial_baja,Alto,Bueno,Destacado,Bajo,Excelente
314,Previsto,Previsto,Alta,Excelente,Excelente,Excelente,Moderado,Intensivo,Frecuente,Inadecuada,Frecuente,Alto,Deficiente,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Beca_Total,Bajo,Sostenible,Frecuente,Nula,Baja,Tiempo_completo,Muy_alto,Excelente,Destacado,Medio,Critico
315,Previsto,Previsto,Media,Alta,Media,Alta,Consistente,Limitado,Ocasional,Adecuada,Constante,Moderado,Regular,Bueno,Puntual,Bajo,Sin_deuda,Credito,Bajo,Sostenible,Constante,Frecuente,Alta,Parcial_baja,Alto,Insuficiente,Previsto,Medio,Regular
316,Inicio,Inicio,Excelente,Baja,Media,Baja,Moderado,Insuficiente,Constante,Inadecuada,Constante,Moderado,Deficiente,Deficiente,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Constante,Frecuente,Alta,Parcial_alta,Moderado,Insuficiente,Inicio,Alto,Critico
317,Previsto,Destacado,Baja,Alta,Baja,Media,Ejemplar,Limitado,Minimo,Moderada,Baja,Alto,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Ocasional,Ocasional,Baja,Tiempo_completo,Alto,Excelente,Previsto,Medio,Critico
318,Previsto,Previsto,Alta,Media,Media,Excelente,Consistente,Adecuado,Ocasional,Inadecuada,Baja,Moderado,Regular,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Beca_Total,Bajo,Sostenible,Ocasional,Nula,Baja,Tiempo_completo,Alto,Bueno,Previsto,Medio,Critico
319,En_proceso,En_proceso,Media,Excelente,Alta,Media,Critico,Limitado,Constante,Adecuada,Constante,Bajo,Adecuado,Excelente,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Constante,Constante,Alta,Tiempo_completo,Muy_alto,Insuficiente,En_proceso,Alto,Regular
320,Destacado,Destacado,Media,Baja,Baja,Excelente,Ejemplar,Intensivo,Minimo,Moderada,Nula,Bajo,Deficiente,Regular,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Nula,Ocasional,Baja,Ninguna,Bajo,Bueno,Destacado,Bajo,Regular
321,Inicio,Inicio,Alta,Alta,Alta,Media,Ejemplar,Limitado,Frecuente,Adecuada,Frecuente,Moderado,Regular,Bueno,Impuntual,Alto,Con_deuda,Financiamiento_Familiar,Muy_Bajo,Riesgo_moderado,Frecuente,Frecuente,Media,Parcial_alta,Alto,Moderado,En_proceso,Medio,Regular
322,Previsto,En_proceso,Excelente,Media,Alta,Excelente,Ejemplar,Adecuado,Minimo,Adecuada,Baja,Moderado,Regular,Bueno,Impuntual,Muy_Bajo,Con_deuda,Beca_Total,Muy_Bajo,Vulnerable,Ocasional,Frecuente,Media,Ninguna,Bajo,Moderado,Destacado,Bajo,Excelente
323,En_proceso,Previsto,Alta,Excelente,Excelente,Media,Critico,Insuficiente,Constante,Inadecuada,Nula,Alto,Excesivo,Deficiente,Puntual,Medio,Con_deuda,Pago_Directo,Bajo,Riesgo_moderado,Nula,Frecuente,Baja,Parcial_baja,Alto,Bueno,En_proceso,Medio,Critico
324,Previsto,Previsto,Excelente,Media,Alta,Excelente,Ejemplar,Intensivo,Frecuente,Inadecuada,Baja,Alto,Excesivo,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Ocasional,Constante,Media,Parcial_alta,Muy_alto,Excelente,Destacado,Medio,Critico
325,Destacado,Destacado,Media,Excelente,Alta,Excelente,Critico,Adecuado,Minimo,Adecuada,Baja,Moderado,Excesivo,Bueno,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Sostenible,Ocasional,Frecuente,Media,Parcial_baja,Alto,Moderado,Previsto,Bajo,Regular
326,Inicio,Inicio,Alta,Excelente,Excelente,Excelente,Critico,Insuficiente,Ocasional,Moderada,Frecuente,Moderado,Deficiente,Deficiente,Puntual,Medio,Sin_deuda,Pago_Directo,Bajo,Sostenible,Frecuente,Ocasional,Media,Parcial_alta,Moderado,Excelente,En_proceso,Bajo,Regular
327,Inicio,Inicio,Media,Media,Baja,Baja,Consistente,Limitado,Constante,Inadecuada,Constante,Bajo,Deficiente,Deficiente,Puntual,Medio,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Constante,Constante,Alta,Tiempo_completo,Alto,Moderado,Inicio,Alto,Critico
328,Destacado,Previsto,Baja,Excelente,Media,Alta,Consistente,Intensivo,Minimo,Moderada,Baja,Moderado,Regular,Regular,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Ocasional,Frecuente,Media,Ninguna,Alto,Bueno,Destacado,Bajo,Regular
329,En_proceso,Previsto,Alta,Excelente,Excelente,Media,Critico,Adecuado,Frecuente,Moderada,Constante,Moderado,Regular,Regular,Puntual,Bajo,Con_deuda,Beca_Parcial,Muy_Bajo,Riesgo_moderado,Constante,Ocasional,Media,Parcial_alta,Bajo,Bueno,En_proceso,Bajo,Excelente
330,En_proceso,Previsto,Alta,Media,Media,Alta,Moderado,Insuficiente,Ocasional,Inadecuada,Nula,Moderado,Adecuado,Regular,Puntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Nula,Nula,Baja,Parcial_baja,Bajo,Excelente,En_proceso,Bajo,Excelente
331,Destacado,Destacado,Alta,Media,Media,Excelente,Ejemplar,Intensivo,Minimo,Inadecuada,Frecuente,Bajo,Excesivo,Regular,Impuntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Frecuente,Constante,Alta,Ninguna,Moderado,Excelente,Destacado,Bajo,Excelente
332,Destacado,Destacado,Excelente,Alta,Excelente,Baja,Ejemplar,Adecuado,Ocasional,Inadecuada,Nula,Bajo,Excesivo,Regular,Puntual,Medio,Con_deuda,Pago_Directo,Bajo,Riesgo_moderado,Nula,Ocasional,Baja,Ninguna,Alto,Insuficiente,Destacado,Medio,Critico
333,Destacado,Destacado,Alta,Media,Media,Excelente,Ejemplar,Intensivo,Minimo,Moderada,Constante,Moderado,Excesivo,Regular,Impuntual,Muy_Bajo,Sin_deuda,Beca_Parcial,Muy_Bajo,Riesgo_moderado,Constante,Frecuente,Alta,Tiempo_completo,Bajo,Excelente,Destacado,Bajo,Excelente
334,En_proceso,En_proceso,Baja,Baja,Baja,Alta,Critico,Limitado,Constante,Adecuada,Constante,Alto,Regular,Regular,Puntual,Bajo,Sin_deuda,Beca_Parcial,Bajo,Estable,Constante,Ocasional,Media,Tiempo_completo,Alto,Excelente,Inicio,Medio,Regular
335,Previsto,Previsto,Baja,Baja,Baja,Media,Consistente,Limitado,Minimo,Adecuada,Frecuente,Bajo,Adecuado,Excelente,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Sostenible,Frecuente,Nula,Baja,Tiempo_completo,Muy_alto,Excelente,En_proceso,Medio,Regular
336,Destacado,Destacado,Alta,Media,Media,Alta,Ejemplar,Intensivo,Minimo,Moderada,Constante,Alto,Regular,Deficiente,Impuntual,Alto,Sin_deuda,Pago_Directo,Bajo,Sostenible,Constante,Frecuente,Alta,Tiempo_completo,Muy_alto,Insuficiente,Destacado,Alto,Critico
337,Inicio,Inicio,Media,Media,Baja,Media,Consistente,Adecuado,Constante,Inadecuada,Frecuente,Bajo,Deficiente,Deficiente,Impuntual,Alto,Sin_deuda,Pago_Directo,Bajo,Sostenible,Frecuente,Nula,Baja,Ninguna,Moderado,Excelente,Inicio,Medio,Regular
338,Previsto,Destacado,Baja,Baja,Baja,Excelente,Consistente,Adecuado,Ocasional,Adecuada,Constante,Moderado,Adecuado,Excelente,Puntual,Muy_Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Constante,Ocasional,Media,Parcial_baja,Muy_alto,Excelente,Previsto,Bajo,Excelente
339,Inicio,Inicio,Media,Excelente,Alta,Baja,Consistente,Limitado,Constante,Moderada,Frecuente,Moderado,Deficiente,Deficiente,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Sostenible,Frecuente,Frecuente,Media,Parcial_alta,Bajo,Moderado,En_proceso,Alto,Regular
340,En_proceso,En_proceso,Alta,Alta,Alta,Excelente,Ejemplar,Limitado,Minimo,Inadecuada,Constante,Moderado,Regular,Deficiente,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Constante,Ocasional,Media,Parcial_baja,Bajo,Excelente,Previsto,Bajo,Excelente
341,Inicio,Inicio,Media,Baja,Baja,Baja,Critico,Insuficiente,Constante,Adecuada,Frecuente,Bajo,Regular,Excelente,Puntual,Bajo,Con_deuda,Pago_Directo,Bajo,Riesgo_moderado,Frecuente,Frecuente,Media,Parcial_baja,Moderado,Insuficiente,Inicio,Alto,Regular
342,En_proceso,Inicio,Excelente,Alta,Excelente,Media,Critico,Insuficiente,Constante,Adecuada,Nula,Alto,Adecuado,Bueno,Impuntual,Medio,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Nula,Constante,Media,Parcial_baja,Alto,Insuficiente,En_proceso,Medio,Critico
343,Inicio,Inicio,Alta,Alta,Alta,Baja,Critico,Insuficiente,Frecuente,Adecuada,Frecuente,Bajo,Excesivo,Excelente,Impuntual,Alto,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Sostenible,Frecuente,Constante,Alta,Parcial_alta,Bajo,Bueno,Inicio,Medio,Excelente
344,Inicio,Inicio,Media,Excelente,Alta,Baja,Critico,Insuficiente,Constante,Adecuada,Nula,Moderado,Regular,Bueno,Puntual,Alto,Con_deuda,Beca_Parcial,Bajo,Sostenible,Nula,Nula,Baja,Parcial_alta,Muy_alto,Bueno,Inicio,Alto,Critico
345,Destacado,Destacado,Excelente,Baja,Media,Alta,Consistente,Intensivo,Minimo,Inadecuada,Frecuente,Moderado,Excesivo,Deficiente,Puntual,Bajo,Con_deuda,Financiamiento_Familiar,Muy_Bajo,Vulnerable,Frecuente,Nula,Baja,Ninguna,Bajo,Bueno,Destacado,Bajo,Regular
346,Inicio,Inicio,Alta,Media,Media,Baja,Moderado,Insuficiente,Frecuente,Inadecuada,Baja,Alto,Regular,Deficiente,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Ocasional,Frecuente,Media,Parcial_baja,Moderado,Insuficiente,Inicio,Alto,Critico
347,Previsto,Previsto,Alta,Excelente,Excelente,Excelente,Moderado,Adecuado,Ocasional,Adecuada,Frecuente,Moderado,Regular,Bueno,Puntual,Medio,Sin_deuda,Credito,Bajo,Estable,Frecuente,Constante,Alta,Parcial_alta,Muy_alto,Excelente,Destacado,Bajo,Excelente
