id,pps_actual_20,pps_anterior_20,asistencia_teorico_pct,asistencia_laboratorio_pct,asistencia_total_pct,autoeficacia_academica,entregas_tarea_puntual,horas_de_estudio_semana,indice_procrastinacion,alimentacion,actividad_fisica,horas_pantalla_no_academica,horas_sueno,habitos_vida,puntualidad_pago,ingresos_mensual,deuda_academica,tipo_financiamiento,costo_servicio_mensual,indice_financiero,horas_deporte,horas_cultura,horas_extracurriculares,horas_trabajo_semana,estres,apoyo_social,rendimiento,riesgo_de_desercion,bienestar_estudiantil
4450,Previsto,Previsto,Alta,Excelente,Excelente,Alta,Consistente,Intensivo,Ocasional,Inadecuada,Baja,Bajo,Deficiente,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Ocasional,Constante,Media,Parcial_alta,Muy_alto,Moderado,Destacado,Medio,Critico
4451,Previsto,Previsto,Excelente,Baja,Media,Baja,Critico,Limitado,Frecuente,Adecuada,Constante,Bajo,Deficiente,Bueno,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Constante,Ocasional,Media,Parcial_baja,Muy_alto,Moderado,En_proceso,Alto,Critico
4452,En_proceso,En_proceso,Media,Alta,Media,Excelente,Moderado,Adecuado,Ocasional,Moderada,Frecuente,Alto,Adecuado,Regular,Puntual,Bajo,Con_deuda,Beca_Total,Muy_Bajo,Vulnerable,Frecuente,Frecuente,Media,Ninguna,Moderado,Bueno,Previsto,Bajo,Regular
4453,Inicio,En_proceso,Media,Baja,Baja,Baja,Critico,Insuficiente,Constante,Moderada,Baja,Alto,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Ocasional,Constante,Media,Ninguna,Alto,Moderado,Inicio,Alto,Critico
4454,Previsto,Previsto,Media,Excelente,Alta,Excelente,Consistente,Adecuado,Minimo,Moderada,Nula,Moderado,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Beca_Parcial,Muy_Bajo,Estable,Nula,Ocasional,Baja,Tiempo_completo,Moderado,Moderado,Destacado,Bajo,Critico
4455,Previsto,Previsto,Alta,Excelente,Excelente,Alta,Consistente,Insuficiente,Frecuente,Moderada,Constante,Alto,Excesivo,Deficiente,Puntual,Medio,Con_deuda,Beca_Total,Muy_Bajo,Riesgo_moderado,Constante,Nula,Media,Tiempo_completo,Bajo,Moderado,Previsto,Medio,Regular
4456,En_proceso,En_proceso,Alta,Baja,Baja,Baja,Moderado,Insuficiente,Constante,Inadecuada,Baja,Alto,Excesivo,Deficiente,Impuntual,Medio,Con_deuda,Financiamiento_Familiar,Muy_Bajo,Vulnerable,Ocasional,Frecuente,Media,Ninguna,Moderado,Excelente,Inicio,Bajo,Regular
4457,Inicio,Inicio,Media,Baja,Baja,Baja,Consistente,Limitado,Constante,Adecuada,Constante,Moderado,Adecuado,Excelente,Puntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Constante,Frecuente,Alta,Tiempo_completo,Bajo,Moderado,Inicio,Alto,Excelente
4458,Inicio,Inicio,Baja,Excelente,Media,Media,Critico,Insuficiente,Frecuente,Moderada,Constante,Moderado,Deficiente,Deficiente,Impuntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Constante,Frecuente,Alta,Parcial_baja,Alto,Insuficiente,Inicio,Alto,Critico
4459,Inicio,Inicio,Baja,Excelente,Media,Baja,Critico,Insuficiente,Constante,Inadecuada,Nula,Alto,Excesivo,Deficiente,Impuntual,Medio,Sin_deuda,Pago_Directo,Bajo,Riesgo_moderado,Nula,Constante,Media,Ninguna,Bajo,Moderado,Inicio,Medio,Regular
4460,Previsto,Previsto,Baja,Excelente,Media,Media,Moderado,Limitado,Ocasional,Inadecuada,Frecuente,Alto,Adecuado,Deficiente,Puntual,Bajo,Sin_deuda,Beca_Parcial,Bajo,Estable,Frecuente,Constante,Alta,Ninguna,Muy_alto,Moderado,En_proceso,Medio,Critico
4461,Inicio,Inicio,Baja,Excelente,Media,Media,Consistente,Insuficiente,Ocasional,Moderada,Frecuente,Alto,Deficiente,Deficiente,Puntual,Medio,Sin_deuda,Beca_Parcial,Bajo,Sostenible,Frecuente,Constante,Alta,Tiempo_completo,Alto,Excelente,En_proceso,Alto,Regular
4462,Inicio,Inicio,Alta,Media,Media,Alta,Critico,Insuficiente,Constante,Moderada,Constante,Alto,Adecuado,Regular,Impuntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Riesgo_moderado,Constante,Ocasional,Media,Parcial_baja,Moderado,Moderado,Inicio,Medio,Regular
4463,Previsto,En_proceso,Excelente,Excelente,Excelente,Media,Moderado,Intensivo,Frecuente,Adecuada,Frecuente,Bajo,Deficiente,Bueno,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Frecuente,Nula,Baja,Tiempo_completo,Moderado,Insuficiente,Previsto,Alto,Critico
4464,En_proceso,En_proceso,Media,Excelente,Alta,Excelente,Critico,Limitado,Ocasional,Inadecuada,Frecuente,Bajo,Excesivo,Regular,Puntual,Muy_Bajo,Con_deuda,Credito,Bajo,Riesgo_moderado,Frecuente,Constante,Alta,Ninguna,Bajo,Excelente,En_proceso,Bajo,Excelente
4465,Previsto,Destacado,Media,Baja,Baja,Alta,Moderado,Limitado,Ocasional,Adecuada,Frecuente,Moderado,Excesivo,Bueno,Puntual,Muy_Bajo,Con_deuda,Pago_Directo,Bajo,Riesgo_moderado,Frecuente,Frecuente,Media,Parcial_alta,Muy_alto,Insuficiente,En_proceso,Alto,Critico
4466,Inicio,En_proceso,Baja,Excelente,Media,Alta,Consistente,Limitado,Frecuente,Adecuada,Baja,Bajo,Regular,Excelente,Puntual,Bajo,Con_deuda,Pago_Directo,Muy_Bajo,Riesgo_moderado,Ocasional,Ocasional,Baja,Ninguna,Muy_alto,Bueno,En_proceso,Bajo,Regular
4467,Previsto,Destacado,Excelente,Alta,Excelente,Alta,Consistente,Adecuado,Minimo,Moderada,Constante,Moderado,Regular,Regular,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Constante,Ocasional,Media,Ninguna,Alto,Bueno,Destacado,Bajo,Regular
4468,En_proceso,Previsto,Alta,Baja,Baja,Alta,Critico,Adecuado,Frecuente,Adecuada,Nula,Bajo,Regular,Excelente,Impuntual,Medio,Con_deuda,Pago_Directo,Bajo,Vulnerable,Nula,Constante,Media,Ninguna,Moderado,Moderado,En_proceso,Bajo,Excelente
4469,En_proceso,En_proceso,Media,Alta,Media,Media,Ejemplar,Limitado,Ocasional,Adecuada,Nula,Alto,Excesivo,Regular,Puntual,Medio,Sin_deuda,Credito,Muy_Bajo,Sostenible,Nula,Nula,Baja,Tiempo_completo,Moderado,Moderado,En_proceso,Alto,Critico
4470,Previsto,En_proceso,Baja,Media,Baja,Alta,Consistente,Limitado,Ocasional,Adecuada,Baja,Alto,Regular,Regular,Puntual,Muy_Bajo,Sin_deuda,Credito,Bajo,Estable,Ocasional,Constante,Media,Parcial_alta,Bajo,Excelente,Previsto,Bajo,Excelente
4471,En_proceso,En_proceso,Excelente,Excelente,Excelente,Media,Moderado,Adecuado,Frecuente,Inadecuada,Nula,Alto,Deficiente,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Nula,Frecuente,Baja,Ninguna,Muy_alto,Moderado,Previsto,Alto,Critico
4472,Destacado,Destacado,Baja,Excelente,Media,Excelente,Consistente,Intensivo,Minimo,Inadecuada,Frecuente,Alto,Deficiente,Deficiente,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Frecuente,Constante,Alta,Parcial_baja,Muy_alto,Moderado,Destacado,Medio,Critico
4473,Previsto,Destacado,Alta,Excelente,Excelente,Media,Consistente,Intensivo,Frecuente,Moderada,Nula,Alto,Deficiente,Deficiente,Impuntual,Muy_Bajo,Con_deuda,Credito,Bajo,Vulnerable,Nula,Ocasional,Baja,Tiempo_completo,Bajo,Moderado,Destacado,Medio,Critico
4474,En_proceso,En_proceso,Media,Baja,Baja,Baja,Critico,Insuficiente,Constante,Inadecuada,Baja,Bajo,Excesivo,Regular,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Ocasional,Frecuente,Media,Parcial_baja,Moderado,Insuficiente,Inicio,Alto,Critico
4475,Destacado,Destacado,Excelente,Alta,Excelente,Excelente,Consistente,Adecuado,Minimo,Moderada,Baja,Alto,Excesivo,Deficiente,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Ocasional,Frecuente,Media,Tiempo_completo,Bajo,Moderado,Destacado,Bajo,Regular
4476,Inicio,Inicio,Alta,Media,Media,Baja,Moderado,Insuficiente,Ocasional,Moderada,Nula,Moderado,Regular,Regular,Puntual,Medio,Con_deuda,Credito,Bajo,Riesgo_moderado,Nula,Ocasional,Baja,Tiempo_completo,Muy_alto,Insuficiente,Inicio,Alto,Critico
4477,En_proceso,Previsto,Baja,Excelente,Media,Alta,Moderado,Adecuado,Frecuente,Moderada,Baja,Bajo,Deficiente,Regular,Puntual,Medio,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Ocasional,Ocasional,Baja,Parcial_alta,Bajo,Insuficiente,En_proceso,Medio,Critico
4478,Previsto,Previsto,Baja,Alta,Baja,Alta,Moderado,Limitado,Ocasional,Moderada,Constante,Bajo,Adecuado,Excelente,Puntual,Medio,Sin_deuda,Beca_Total,Muy_Bajo,Sostenible,Constante,Frecuente,Alta,Parcial_alta,Moderado,Bueno,En_proceso,Medio,Excelente
4479,En_proceso,En_proceso,Baja,Media,Baja,Alta,Consistente,Limitado,Frecuente,Moderada,Frecuente,Alto,Excesivo,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Credito,Bajo,Sostenible,Frecuente,Nula,Baja,Parcial_alta,Alto,Moderado,En_proceso,Alto,Critico
4480,En_proceso,En_proceso,Media,Baja,Baja,Baja,Moderado,Adecuado,Frecuente,Inadecuada,Nula,Alto,Regular,Deficiente,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Sostenible,Nula,Constante,Media,Parcial_baja,Muy_alto,Insuficiente,Inicio,Alto,Critico
4481,En_proceso,En_proceso,Alta,Alta,Alta,Alta,Moderado,Adecuado,Constante,Moderada,Baja,Bajo,Regular,Bueno,Impuntual,Muy_Bajo,Sin_deuda,Beca_Parcial,Muy_Bajo,Riesgo_moderado,Ocasional,Constante,Media,Parcial_baja,Moderado,Insuficiente,Previsto,Medio,Regular
4482,Destacado,Previsto,Baja,Media,Baja,Alta,Ejemplar,Adecuado,Minimo,Moderada,Constante,Moderado,Deficiente,Deficiente,Puntual,Muy_Bajo,Con_deuda,Credito,Bajo,Vulnerable,Constante,Ocasional,Media,Ninguna,Muy_alto,Insuficiente,Previsto,Bajo,Critico
4483,Inicio,Inicio,Media,Media,Baja,Media,Moderado,Insuficiente,Constante,Inadecuada,Baja,Bajo,Regular,Regular,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Ocasional,Constante,Media,Tiempo_completo,Alto,Moderado,Inicio,Alto,Critico
4484,Destacado,Destacado,Media,Excelente,Alta,Excelente,Moderado,Adecuado,Frecuente,Inadecuada,Baja,Moderado,Excesivo,Deficiente,Puntual,Medio,Con_deuda,Financiamiento_Familiar,Bajo,Estable,Ocasional,Frecuente,Media,Parcial_alta,Bajo,Moderado,Destacado,Bajo,Regular
4485,Destacado,Destacado,Baja,Alta,Baja,Excelente,Ejemplar,Intensivo,Minimo,Inadecuada,Constante,Alto,Regular,Deficiente,Puntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Constante,Ocasional,Media,Ninguna,Alto,Insuficiente,Destacado,Bajo,Critico
4486,Inicio,Inicio,Excelente,Alta,Excelente,Baja,Critico,Insuficiente,Constante,Moderada,Nula,Moderado,Regular,Regular,Puntual,Muy_Bajo,Sin_deuda,Credito,Muy_Bajo,Estable,Nula,Ocasional,Baja,Parcial_alta,Bajo,Excelente,Inicio,Medio,Excelente
4487,En_proceso,Previsto,Baja,Excelente,Media,Media,Consistente,Limitado,Frecuente,Moderada,Frecuente,Alto,Excesivo,Deficiente,Puntual,Medio,Sin_deuda,Credito,Muy_Bajo,Sostenible,Frecuente,Ocasional,Media,Parcial_baja,Muy_alto,Insuficiente,En_proceso,Alto,Critico
4488,Destacado,Previsto,Alta,Baja,Baja,Media,Consistente,Intensivo,Minimo,Inadecuada,Baja,Bajo,Excesivo,Regular,Impuntual,Medio,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Ocasional,Frecuente,Media,Tiempo_completo,Moderado,Insuficiente,Previsto,Medio,Critico
4489,Inicio,Inicio,Media,Alta,Media,Excelente,Consistente,Limitado,Ocasional,Moderada,Constante,Moderado,Deficiente,Deficiente,Impuntual,Medio,Sin_deuda,Beca_Parcial,Bajo,Estable,Constante,Ocasional,Media,Parcial_baja,Moderado,Excelente,En_proceso,Bajo,Regular
4490,Previsto,Previsto,Media,Excelente,Alta,Excelente,Ejemplar,Adecuado,Minimo,Moderada,Nula,Bajo,Regular,Bueno,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Nula,Ocasional,Baja,Parcial_alta,Moderado,Moderado,Destacado,Bajo,Regular
4491,En_proceso,Previsto,Media,Baja,Baja,Baja,Consistente,Adecuado,Constante,Moderada,Constante,Moderado,Excesivo,Regular,Impuntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Constante,Nula,Media,Ninguna,Moderado,Insuficiente,En_proceso,Alto,Critico
4492,Destacado,Destacado,Media,Baja,Baja,Excelente,Critico,Intensivo,Frecuente,Adecuada,Constante,Moderado,Regular,Bueno,Impuntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Constante,Frecuente,Alta,Parcial_alta,Alto,Excelente,Previsto,Bajo,Excelente
4493,Destacado,Destacado,Media,Baja,Baja,Excelente,Ejemplar,Intensivo,Ocasional,Inadecuada,Baja,Moderado,Adecuado,Regular,Puntual,Bajo,Sin_deuda,Beca_Parcial,Bajo,Estable,Ocasional,Frecuente,Media,Parcial_baja,Bajo,Moderado,Destacado,Bajo,Regular
4494,En_proceso,En_proceso,Excelente,Excelente,Excelente,Alta,Critico,Limitado,Ocasional,Moderada,Constante,Bajo,Regular,Bueno,Puntual,Bajo,Sin_deuda,Beca_Parcial,Bajo,Sostenible,Constante,Constante,Alta,Ninguna,Muy_alto,Excelente,En_proceso,Bajo,Excelente
4495,En_proceso,Previsto,Media,Alta,Media,Baja,Ejemplar,Limitado,Minimo,Adecuada,Constante,Alto,Deficiente,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Estable,Constante,Nula,Media,Parcial_alta,Bajo,Insuficiente,En_proceso,Medio,Critico
4496,En_proceso,En_proceso,Baja,Media,Baja,Alta,Consistente,Limitado,Minimo,Adecuada,Nula,Bajo,Deficiente,Bueno,Puntual,Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Nula,Nula,Baja,Parcial_alta,Muy_alto,Excelente,En_proceso,Bajo,Regular
4497,En_proceso,En_proceso,Media,Media,Baja,Baja,Critico,Insuficiente,Constante,Moderada,Constante,Moderado,Regular,Regular,Puntual,Bajo,Con_deuda,Financiamiento_Familiar,Muy_Bajo,Vulnerable,Constante,Frecuente,Alta,Tiempo_completo,Alto,Insuficiente,Inicio,Alto,Critico
4498,En_proceso,En_proceso,Alta,Media,Media,Excelente,Critico,Limitado,Constante,Inadecuada,Baja,Moderado,Regular,Deficiente,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Ocasional,Nula,Baja,Parcial_alta,Alto,Excelente,En_proceso,Medio,Critico
4499,Destacado,Destacado,Media,Excelente,Alta,Excelente,Ejemplar,Intensivo,Minimo,Adecuada,Nula,Moderado,Excesivo,Bueno,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Nula,Frecuente,Baja,Parcial_alta,Alto,Bueno,Destacado,Bajo,Regular
4500,Destacado,Destacado,Baja,Excelente,Media,Excelente,Consistente,Intensivo,Minimo,Moderada,Nula,Alto,Adecuado,Regular,Puntual,Muy_Bajo,Sin_deuda,Beca_Parcial,Bajo,Riesgo_moderado,Nula,Nula,Baja,Tiempo_completo,Moderado,Insuficiente,Destacado,Bajo,Critico
4501,Destacado,Destacado,Media,Baja,Baja,Excelente,Consistente,Intensivo,Minimo,Moderada,Constante,Alto,Adecuado,Regular,Puntual,Medio,Con_deuda,Credito,Bajo,Riesgo_moderado,Constante,Ocasional,Media,Tiempo_completo,Moderado,Excelente,Destacado,Bajo,Excelente
4502,Inicio,Inicio,Baja,Media,Baja,Baja,Critico,Insuficiente,Constante,Moderada,Constante,Bajo,Adecuado,Excelente,Puntual,Muy_Bajo,Sin_deuda,Credito,Bajo,Sostenible,Constante,Frecuente,Alta,Parcial_alta,Muy_alto,Moderado,Inicio,Alto,Regular
4503,Previsto,Previsto,Media,Baja,Baja,Excelente,Critico,Intensivo,Frecuente,Inadecuada,Constante,Bajo,Adecuado,Bueno,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Constante,Ocasional,Media,Parcial_alta,Alto,Bueno,Previsto,Medio,Regular
4504,Previsto,Previsto,Excelente,Media,Alta,Excelente,Ejemplar,Adecuado,Ocasional,Adecuada,Baja,Moderado,Excesivo,Bueno,Impuntual,Medio,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Ocasional,Ocasional,Baja,Tiempo_completo,Moderado,Bueno,Destacado,Bajo,Regular
4505,En_proceso,Previsto,Media,Alta,Media,Alta,Moderado,Insuficiente,Frecuente,Moderada,Constante,Bajo,Excesivo,Bueno,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Constante,Constante,Alta,Parcial_alta,Bajo,Bueno,En_proceso,Bajo,Excelente
4506,En_proceso,En_proceso,Alta,Alta,Alta,Media,Consistente,Limitado,Frecuente,Adecuada,Baja,Moderado,Regular,Bueno,Impuntual,Bajo,Con_deuda,Pago_Directo,Muy_Bajo,Vulnerable,Ocasional,Constante,Media,Parcial_alta,Moderado,Moderado,En_proceso,Medio,Regular
4507,Previsto,Previsto,Excelente,Excelente,Excelente,Excelente,Ejemplar,Intensivo,Ocasional,Inadecuada,Nula,Bajo,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Nula,Ocasional,Baja,Ninguna,Bajo,Excelente,Destacado,Bajo,Regular
4508,Previsto,Previsto,Alta,Alta,Alta,Alta,Critico,Limitado,Ocasional,Moderada,Baja,Moderado,Excesivo,Regular,Puntual,Medio,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Ocasional,Constante,Media,Parcial_alta,Muy_alto,Bueno,Previsto,Alto,Critico
4509,Destacado,Destacado,Baja,Media,Baja,Alta,Consistente,Intensivo,Ocasional,Moderada,Constante,Alto,Adecuado,Regular,Puntual,Alto,Con_deuda,Pago_Directo,Bajo,Estable,Constante,Ocasional,Media,Parcial_baja,Bajo,Insuficiente,Previsto,Bajo,Regular
4510,Previsto,Previsto,Baja,Alta,Baja,Alta,Ejemplar,Adecuado,Ocasional,Adecuada,Frecuente,Bajo,Adecuado,Excelente,Puntual,Medio,Sin_deuda,Credito,Muy_Bajo,Sostenible,Frecuente,Ocasional,Media,Ninguna,Alto,Insuficiente,Previsto,Medio,Regular
4511,Destacado,Destacado,Excelente,Excelente,Excelente,Alta,Consistente,Limitado,Ocasional,Inadecuada,Baja,Bajo,Excesivo,Regular,Impuntual,Medio,Con_deuda,Credito,Bajo,Vulnerable,Ocasional,Nula,Baja,Tiempo_completo,Alto,Excelente,Destacado,Bajo,Regular
4512,En_proceso,Previsto,Excelente,Alta,Excelente,Alta,Consistente,Limitado,Ocasional,Adecuada,Frecuente,Moderado,Adecuado,Excelente,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Frecuente,Frecuente,Media,Parcial_alta,Alto,Excelente,Previsto,Bajo,Excelente
4513,Inicio,Inicio,Excelente,Excelente,Excelente,Baja,Critico,Insuficiente,Constante,Moderada,Baja,Bajo,Regular,Bueno,Puntual,Medio,Con_deuda,Financiamiento_Familiar,Muy_Bajo,Riesgo_moderado,Ocasional,Nula,Baja,Parcial_baja,Alto,Bueno,Inicio,Alto,Regular
4514,Destacado,Previsto,Alta,Alta,Alta,Alta,Ejemplar,Adecuado,Minimo,Moderada,Nula,Alto,Excesivo,Deficiente,Puntual,Alto,Sin_deuda,Credito,Muy_Bajo,Sostenible,Nula,Frecuente,Baja,Parcial_baja,Bajo,Moderado,Destacado,Bajo,Critico
4515,En_proceso,En_proceso,Media,Excelente,Alta,Media,Critico,Adecuado,Frecuente,Adecuada,Nula,Bajo,Adecuado,Excelente,Impuntual,Bajo,Con_deuda,Pago_Directo,Muy_Bajo,Vulnerable,Nula,Constante,Media,Ninguna,Alto,Insuficiente,En_proceso,Medio,Regular
4516,Previsto,Previsto,Alta,Excelente,Excelente,Media,Ejemplar,Adecuado,Ocasional,Moderada,Nula,Bajo,Excesivo,Bueno,Impuntual,Medio,Con_deuda,Pago_Directo,Bajo,Vulnerable,Nula,Constante,Media,Ninguna,Muy_alto,Bueno,Destacado,Bajo,Regular
4517,Previsto,Previsto,Alta,Media,Media,Media,Ejemplar,Adecuado,Minimo,Adecuada,Baja,Moderado,Regular,Bueno,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Ocasional,Constante,Media,Parcial_baja,Moderado,Insuficiente,Previsto,Medio,Regular
4518,Destacado,Destacado,Alta,Excelente,Excelente,Alta,Ejemplar,Intensivo,Minimo,Moderada,Frecuente,Bajo,Excesivo,Bueno,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Estable,Frecuente,Ocasional,Media,Ninguna,Muy_alto,Moderado,Destacado,Bajo,Critico
4519,Inicio,Inicio,Alta,Media,Media,Media,Moderado,Limitado,Constante,Inadecuada,Nula,Alto,Adecuado,Deficiente,Impuntual,Medio,Sin_deuda,Pago_Directo,Muy_Bajo,Estable,Nula,Nula,Baja,Parcial_baja,Muy_alto,Bueno,Inicio,Alto,Critico
4520,En_proceso,Previsto,Media,Excelente,Alta,Alta,Consistente,Adecuado,Constante,Inadecuada,Frecuente,Alto,Adecuado,Deficiente,Impuntual,Bajo,Sin_deuda,Beca_Total,Bajo,Riesgo_moderado,Frecuente,Ocasional,Media,Tiempo_completo,Muy_alto,Moderado,Previsto,Alto,Critico
4521,Destacado,Previsto,Media,Excelente,Alta,Alta,Moderado,Adecuado,Minimo,Moderada,Frecuente,Moderado,Deficiente,Deficiente,Impuntual,Bajo,Sin_deuda,Beca_Parcial,Muy_Bajo,Riesgo_moderado,Frecuente,Nula,Baja,Ninguna,Bajo,Moderado,Previsto,Bajo,Critico
4522,En_proceso,En_proceso,Alta,Alta,Alta,Media,Critico,Insuficiente,Frecuente,Adecuada,Frecuente,Bajo,Adecuado,Excelente,Puntual,Medio,Con_deuda,Pago_Directo,Muy_Bajo,Riesgo_moderado,Frecuente,Ocasional,Media,Ninguna,Bajo,Moderado,En_proceso,Bajo,Excelente
4523,Destacado,Destacado,Baja,Alta,Baja,Alta,Consistente,Intensivo,Ocasional,Inadecuada,Nula,Alto,Regular,Deficiente,Impuntual,Medio,Sin_deuda,Pago_Directo,Bajo,Estable,Nula,Frecuente,Baja,Tiempo_completo,Muy_alto,Moderado,Previsto,Alto,Critico
4524,Previsto,Previsto,Baja,Baja,Baja,Excelente,Consistente,Adecuado,Ocasional,Adecuada,Baja,Moderado,Adecuado,Excelente,Puntual,Medio,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Ocasional,Ocasional,Baja,Parcial_alta,Muy_alto,Bueno,Previsto,Bajo,Regular
4525,Inicio,Inicio,Excelente,Media,Alta,Baja,Critico,Insuficiente,Constante,Inadecuada,Baja,Bajo,Adecuado,Bueno,Puntual,Muy_Bajo,Con_deuda,Pago_Directo,Muy_Bajo,Vulnerable,Ocasional,Frecuente,Media,Ninguna,Alto,Excelente,Inicio,Bajo,Excelente
4526,Destacado,Previsto,Media,Alta,Media,Excelente,Ejemplar,Intensivo,Ocasional,Moderada,Baja,Bajo,Deficiente,Regular,Impuntual,Bajo,Sin_deuda,Credito,Muy_Bajo,Riesgo_moderado,Ocasional,Ocasional,Baja,Ninguna,Alto,Bueno,Destacado,Bajo,Critico
4527,Destacado,Destacado,Excelente,Baja,Media,Media,Moderado,Intensivo,Frecuente,Inadecuada,Frecuente,Moderado,Adecuado,Regular,Puntual,Alto,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Frecuente,Nula,Baja,Parcial_alta,Moderado,Insuficiente,Previsto,Alto,Critico
4528,Destacado,Destacado,Media,Excelente,Alta,Excelente,Ejemplar,Intensivo,Minimo,Inadecuada,Frecuente,Bajo,Regular,Regular,Puntual,Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Frecuente,Ocasional,Media,Parcial_baja,Moderado,Excelente,Destacado,Bajo,Excelente
4529,Previsto,En_proceso,Alta,Media,Media,Media,Ejemplar,Limitado,Frecuente,Moderada,Nula,Moderado,Excesivo,Regular,Impuntual,Alto,Sin_deuda,Beca_Parcial,Bajo,Sostenible,Nula,Frecuente,Baja,Parcial_alta,Bajo,Bueno,Previsto,Medio,Regular
4530,Destacado,Destacado,Alta,Alta,Alta,Excelente,Ejemplar,Intensivo,Minimo,Adecuada,Frecuente,Bajo,Regular,Excelente,Impuntual,Medio,Con_deuda,Credito,Bajo,Vulnerable,Frecuente,Constante,Alta,Parcial_baja,Moderado,Excelente,Destacado,Bajo,Excelente
4531,Inicio,Inicio,Alta,Excelente,Excelente,Alta,Moderado,Insuficiente,Ocasional,Inadecuada,Nula,Moderado,Regular,Deficiente,Impuntual,Medio,Con_deuda,Pago_Directo,Bajo,Vulnerable,Nula,Ocasional,Baja,Tiempo_completo,Moderado,Excelente,En_proceso,Bajo,Regular
4532,Destacado,Destacado,Excelente,Alta,Excelente,Alta,Critico,Adecuado,Ocasional,Inadecuada,Baja,Bajo,Adecuado,Bueno,Puntual,Bajo,Con_deuda,Beca_Parcial,Bajo,Vulnerable,Ocasional,Frecuente,Media,Parcial_alta,Alto,Bueno,Previsto,Bajo,Regular
4533,En_proceso,En_proceso,Baja,Excelente,Media,Alta,Critico,Insuficiente,Frecuente,Adecuada,Frecuente,Moderado,Adecuado,Excelente,Impuntual,Bajo,Sin_deuda,Beca_Parcial,Muy_Bajo,Estable,Frecuente,Constante,Alta,Ninguna,Moderado,Excelente,En_proceso,Bajo,Excelente
4534,Destacado,Destacado,Media,Alta,Media,Media,Moderado,Limitado,Ocasional,Moderada,Frecuente,Alto,Excesivo,Deficiente,Puntual,Medio,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Frecuente,Ocasional,Media,Parcial_baja,Moderado,Moderado,Previsto,Bajo,Critico
4535,Previsto,Destacado,Media,Media,Baja,Alta,Ejemplar,Intensivo,Ocasional,Moderada,Baja,Alto,Regular,Deficiente,Puntual,Bajo,Sin_deuda,Beca_Parcial,Bajo,Sostenible,Ocasional,Constante,Media,Parcial_alta,Muy_alto,Moderado,Previsto,Alto,Critico
4536,Destacado,Destacado,Media,Excelente,Alta,Excelente,Moderado,Intensivo,Minimo,Adecuada,Constante,Bajo,Adecuado,Excelente,Puntual,Medio,Con_deuda,Pago_Directo,Bajo,Riesgo_moderado,Constante,Ocasional,Media,Ninguna,Muy_alto,Insuficiente,Destacado,Bajo,Critico
